,01.Well Identifier,02.Well Core Analysis Number (Well Core Analysis Line),03.Well Core Analysis Core Number,04.Well Line Interval Depth,05.Well Line Code,06.Well Line Interval Length,07.Well Line Porosity,08.Well Line KMAX,09.Well Line KVERT,10.Well Line K90,11.Well Line Grain Density,12.Well Line Pore Volume Oil,13.Well Line Pore Volume Water,14.Well Line Bulk Density,15.Well Line Lithology
13439,00/10-02-059-18W5/0,20971,15,3311.01,FD,0.25,0.186,1054.0,177.0,95.8,2800.0,,,,CRB V
13440,00/10-02-059-18W5/0,20971,15,3302.45,FD,0.18,0.078,6.49,9.41,2.09,2810.0,,,,CRB P/S V/F
13441,00/10-02-059-18W5/0,20971,15,3302.9,FD,0.25,0.108,50.27,2.17,44.46,2810.0,,,,CRB P/S H/F
13442,00/10-02-059-18W5/0,20971,15,3304.0,FD,0.25,0.097,151.0,1.22,97.8,2810.0,,,,CRB P/S SH
13443,00/10-02-059-18W5/0,20971,15,3304.73,FD,0.25,0.13,27.49,2.11,22.5,2810.0,,,,CRB V
13444,00/10-02-059-18W5/0,20971,15,3306.32,FD,0.21,0.109,21.38,3.69,10.4,2810.0,,,,CRB V
13445,00/10-02-059-18W5/0,20971,15,3306.53,FD,0.25,0.141,13.18,0.01,10.14,2810.0,,,,CRB V
13446,00/10-02-059-18W5/0,20971,15,3306.78,FD,0.21,0.103,243.0,65.13,184.0,2810.0,,,,CRB V   H/F
13447,00/10-02-059-18W5/0,20971,15,3311.56,FD,0.24,0.121,2.03,0.29,0.78,2810.0,,,,CRB V
13448,00/10-02-059-18W5/0,20971,15,3302.2,FD,0.25,0.08,2.51,3.88,2.0,2820.0,,,,CRB P/S V/F
13449,00/10-02-059-18W5/0,20971,15,3302.63,FD,0.27,0.106,134.0,128.0,88.8,2820.0,,,,CRB P/S
13450,00/10-02-059-18W5/0,20971,15,3303.33,FD,0.21,0.149,41.48,2.03,36.3,2820.0,,,,CRB V   H/F
13451,00/10-02-059-18W5/0,20971,15,3303.54,FD,0.19,0.138,52.3,3.87,1.18,2820.0,,,,CRB S/V
13452,00/10-02-059-18W5/0,20971,15,3303.73,FD,0.27,0.132,36.65,2.26,34.8,2820.0,,,,CRB S/V
13453,00/10-02-059-18W5/0,20971,15,3304.25,FD,0.24,0.088,77.56,0.95,58.45,2820.0,,,,CRB P/S SH
13454,00/10-02-059-18W5/0,20971,15,3304.49,FD,0.24,0.122,66.96,5.02,63.24,2820.0,,,,CRB P/S SH
13455,00/10-02-059-18W5/0,20971,15,3305.25,FD,0.18,0.054,10.3,1.14,3.11,2820.0,,,,CRB P/S SH
13456,00/10-02-059-18W5/0,20971,15,3305.74,FD,0.3,0.125,81.2,1.17,67.37,2820.0,,,,CRB S/V
13457,00/10-02-059-18W5/0,20971,15,3306.04,FD,0.28,0.091,21.92,0.78,9.21,2820.0,,,,CRB S/V H/F SH
13458,00/10-02-059-18W5/0,20971,15,3306.99,FD,0.18,0.062,9.18,0.08,8.94,2820.0,,,,CRB P/S SH
13459,00/10-02-059-18W5/0,20971,15,3307.96,FD,0.37,0.118,51.44,3.21,25.99,2820.0,,,,CRB P/S SH
13460,00/10-02-059-18W5/0,20971,15,3309.7,FD,0.18,0.056,2.64,0.63,2.64,2820.0,,,,CRB P/S V/F SH
13461,00/10-02-059-18W5/0,20971,15,3310.49,FD,0.31,0.071,36.7,11.29,22.58,2820.0,,,,CRB P/S H/F SH
13462,00/10-02-059-18W5/0,20971,15,3304.98,FD,0.27,0.132,88.4,0.42,75.82,2830.0,,,,CRB S/V
13463,00/10-02-059-18W5/0,20971,15,3305.43,FD,0.31,0.086,16.18,3.36,14.42,2830.0,,,,CRB P/S SH
13464,00/10-02-059-18W5/0,20971,15,3307.17,FD,0.21,0.088,95.4,3.03,70.68,2830.0,,,,CRB P/S H/F SH
13465,00/10-02-059-18W5/0,20971,15,3307.38,FD,0.31,0.151,560.0,107.0,265.0,2830.0,,,,CRB P/S SH
13466,00/10-02-059-18W5/0,20971,15,3307.69,FD,0.27,0.135,326.0,13.18,259.0,2830.0,,,,CRB P/S H/F
13467,00/10-02-059-18W5/0,20971,15,3308.33,FD,0.3,0.144,558.0,83.9,411.0,2830.0,,,,CRB V
13468,00/10-02-059-18W5/0,20971,15,3308.63,FD,0.31,0.128,203.0,53.0,115.0,2830.0,,,,CRB V
13469,00/10-02-059-18W5/0,20971,15,3308.94,FD,0.37,0.111,3028.0,4.73,46.7,2830.0,,,,CRB V
13470,00/10-02-059-18W5/0,20971,15,3309.31,FD,0.21,0.094,97.0,0.46,83.4,2830.0,,,,CRB V   SH
13471,00/10-02-059-18W5/0,20971,15,3309.52,FD,0.18,0.12,56.73,3.07,46.36,2830.0,,,,CRB V   SH
13472,00/10-02-059-18W5/0,20971,15,3309.88,FD,0.31,0.058,6.53,0.11,4.49,2830.0,,,,CRB S/V
13473,00/10-02-059-18W5/0,20971,15,3310.19,FD,0.3,0.093,27.27,0.01,16.97,2830.0,,,,CRB V
13474,00/10-02-059-18W5/0,20971,15,3310.8,FD,0.21,0.124,235.0,22.13,177.0,2830.0,,,,CRB V
13475,00/10-02-059-18W5/0,20971,15,3311.26,FD,0.3,0.117,26.0,2.14,21.42,2830.0,,,,CRB V
13476,00/10-02-059-18W5/0,20971,15,3311.8,LC,0.46,,,,,,,,,LOST CORE
13477,00/10-02-059-18W5/0,20971,16,3312.57,FD,0.3,0.116,143.0,4.49,56.5,2820.0,,,,CRB P/S BIT
13478,00/10-02-059-18W5/0,20971,16,3312.87,FD,0.4,0.055,4.82,1.89,4.09,2850.0,,,,CRB PP/VH/F SH  BIT
13479,00/10-02-059-18W5/0,20971,16,3313.48,LC,1.22,,,,,,,,,LOST CORE
13480,00/10-02-059-18W5/0,20971,16,3312.26,RU,0.31,,,,,,,,,NOT ANALYSED - RUBBLE
13481,00/10-02-059-18W5/0,20971,16,3313.27,RU,0.21,,,,,,,,,NOT ANALYSED - RUBBLE
13482,00/10-02-059-18W5/0,20971,17,3315.31,FD,0.3,0.118,4987.0,36.17,4987.0,2810.0,,,,CRB V   H/F
13483,00/10-02-059-18W5/0,20971,17,3314.7,FD,0.34,0.146,3229.0,14.63,49.0,2820.0,,,,CRB V
13484,00/10-02-059-18W5/0,20971,17,3316.83,FD,0.37,0.069,12.28,,12.28,2820.0,,,,CRB S/V V/F
13485,00/10-02-059-18W5/0,20971,17,3315.04,FD,0.27,0.211,802.0,1266.0,724.0,2830.0,,,,CRB V
13486,00/10-02-059-18W5/0,20971,17,3315.61,FD,0.31,0.13,516.0,22.6,453.0,2830.0,,,,CRB V
13487,00/10-02-059-18W5/0,20971,17,3316.53,FD,0.3,0.094,224.0,14.07,167.0,2830.0,,,,CRB S/V H/F
13488,00/10-02-059-18W5/0,20971,17,3317.2,LC,0.24,,,,,,,,,LOST CORE
13489,00/10-02-059-18W5/0,20971,17,3315.92,RU,0.61,,,,,,,,,NOT ANALYSED - RUBBLE
13490,00/10-02-059-18W5/0,20971,18,3317.44,DE,1.31,,,,,,,,,NOT ANALYSED - DENSE
13491,00/10-02-059-18W5/0,20971,18,3318.75,FD,0.31,0.047,22.73,0.01,20.53,2800.0,,,,CRB S/V H/F
13492,00/10-02-059-18W5/0,20971,18,3319.06,FD,0.3,0.083,41.21,5.86,30.7,2820.0,,,,CRB S/V
13493,00/10-02-059-18W5/0,20971,18,3320.06,FD,0.28,0.09,11.88,4.06,8.95,2830.0,,,,CRB P/S
13494,00/10-02-059-18W5/0,20971,18,3319.36,FD,0.22,0.087,66.05,0.53,47.18,2860.0,,,,CRB S/V
13495,00/10-02-059-18W5/0,20971,18,3319.58,FD,0.24,0.117,158.0,8.4,67.03,2870.0,,,,CRB V   H/F
13496,00/10-02-059-18W5/0,20971,18,3319.82,FD,0.24,0.091,30000.0,2.11,108.0,2870.0,,,,CRB P/S H/F
13497,00/10-02-059-18W5/0,20971,18,3320.34,LC,1.98,,,,,,,,,LOST CORE
13498,00/10-02-059-18W5/0,20971,19,3323.84,FD,0.28,0.186,3582.0,132.0,3582.0,2830.0,,,,CRB V   H/F
13499,00/10-02-059-18W5/0,20971,19,3324.12,FD,0.27,0.14,239.0,16.27,236.0,2830.0,,,,CRB V
13500,00/10-02-059-18W5/0,20971,19,3325.64,FD,0.28,0.095,24.13,11.15,15.27,2830.0,,,,CRB P/S H/F
13501,00/10-02-059-18W5/0,20971,19,3325.92,FD,0.12,0.106,203.0,62.88,203.0,2830.0,,,,CRB V   H/F
13502,00/10-02-059-18W5/0,20971,19,3324.39,FD,0.19,0.141,256.0,228.0,133.0,2840.0,,,,CRB V
13503,00/10-02-059-18W5/0,20971,19,3325.34,FD,0.12,0.094,237.0,247.0,237.0,2840.0,,,,CRB S/V H/F
13504,00/10-02-059-18W5/0,20971,19,3325.46,FD,0.18,0.078,52.11,12.16,18.32,2840.0,,,,CRB P/S H/F
13505,00/10-02-059-18W5/0,20971,19,3322.93,FD,0.3,0.16,364.0,86.75,364.0,2850.0,,,,CRB V   H/F
13506,00/10-02-059-18W5/0,20971,19,3323.54,FD,0.3,0.137,1975.0,158.0,1481.0,2850.0,,,,CRB V   H/F
13507,00/10-02-059-18W5/0,20971,19,3324.58,FD,0.3,0.182,412.0,118.0,397.0,2860.0,,,,CRB V   H/F
13508,00/10-02-059-18W5/0,20971,19,3326.04,FD,0.3,0.096,172.0,12.89,172.0,2860.0,,,,CRB P/S H/F
13509,00/10-02-059-18W5/0,20971,19,3323.23,FD,0.31,0.21,1614.0,183.0,927.0,2890.0,,,,CRB V
13510,00/10-02-059-18W5/0,20971,19,3326.65,LC,0.24,,,,,,,,,LOST CORE
13511,00/10-02-059-18W5/0,20971,19,3324.88,RU,0.46,,,,,,,,,NOT ANALYSED - RUBBLE
13512,00/10-02-059-18W5/0,20971,19,3326.34,RU,0.31,,,,,,,,,NOT ANALYSED - RUBBLE
13513,00/10-02-059-18W5/0,20971,20,3328.29,FD,0.16,0.091,13.03,,13.03,2800.0,,,,CRB P/S V/F
13514,00/10-02-059-18W5/0,20971,20,3327.5,FD,0.21,0.083,6.71,1.1,5.39,2820.0,,,,CRB P/S H/F
13515,00/10-02-059-18W5/0,20971,20,3328.45,FD,0.18,0.047,56.88,,56.88,2830.0,,,,CRB P/S V/F
13516,00/10-02-059-18W5/0,20971,20,3327.71,FD,0.31,0.063,6.21,1.58,4.1,2840.0,,,,CRB P/S H/F
13517,00/10-02-059-18W5/0,20971,20,3328.02,FD,0.27,0.109,579.0,6.18,167.0,2840.0,,,,CRB P/S
13518,00/10-02-059-18W5/0,20971,20,3328.63,FD,0.15,0.128,133.0,1.3,133.0,2850.0,,,,CRB P/S H/F
13519,00/10-02-059-18W5/0,20971,20,3328.78,LC,2.99,,,,,,,,,LOST CORE
13520,00/10-02-059-18W5/0,20971,21,3332.01,LC,0.67,,,,,,,,,LOST CORE
13521,00/10-02-059-18W5/0,20971,21,3331.77,RU,0.24,,,,,,,,,NOT ANALYSED - RUBBLE
13522,00/10-02-059-18W5/0,20971,22,3333.26,FD,0.25,0.092,141.0,7.28,141.0,2780.0,,,,CRB P/S H/F
13523,00/10-02-059-18W5/0,20971,22,3332.68,FD,0.34,0.194,186.0,,76.25,2800.0,,,,CRB V   V/F
13524,00/10-02-059-18W5/0,20971,22,3333.02,FD,0.24,0.044,71.85,1.1,71.85,2800.0,,,,CRB P/S H/F SH
13525,00/10-02-059-18W5/0,20971,22,3333.51,LC,2.53,,,,,,,,,LOST CORE
13526,00/10-02-059-18W5/0,20971,23,3360.42,DE,3.66,,,,,,,,,NOT ANALYSED - DENSE
13527,00/10-02-059-18W5/0,20971,23,3364.08,LC,0.3,,,,,,,,,LOST CORE
13528,00/16-16-037-25W4/0,19071,1,1528.05,DE,0.95,,,,,,,,,NOT ANALYSED - DENSE
13529,00/16-16-037-25W4/0,19071,1,1529.55,DE,0.21,,,,,,,,,NOT ANALYSED - DENSE
13530,00/16-16-037-25W4/0,19071,1,1530.77,DE,0.03,,,,,,,,,NOT ANALYSED - SHALE
13531,00/16-16-037-25W4/0,19071,1,1534.27,DE,0.03,,,,,,,,,NOT ANALYSED - SHALE
13532,00/16-16-037-25W4/0,19071,1,1534.58,DE,0.03,,,,,,,,,NOT ANALYSED - SHALE
13533,00/16-16-037-25W4/0,19071,1,1535.34,RQ,3.9,,,,,,,,,NOT ANALYSED - CLIENT REQUEST
13534,00/16-16-037-25W4/0,19071,1,1527.05,SS,0.09,0.068,0.3,,,,0.265,0.632,,SS  F   V/F ARGL
13535,00/16-16-037-25W4/0,19071,1,1527.14,SS,0.18,0.078,0.29,,,,0.167,0.705,,SS  F   V/F ARGL
13536,00/16-16-037-25W4/0,19071,1,1527.32,SS,0.31,0.076,0.01,,,,0.191,0.651,,SS  F   ARGL
13537,00/16-16-037-25W4/0,19071,1,1527.63,SS,0.27,0.066,0.01,,,,0.121,0.802,,SS  VF  ARGL
13538,00/16-16-037-25W4/0,19071,1,1527.9,SS,0.15,0.065,0.01,,,,0.099,0.817,,SS  VF  ARGL
13539,00/16-16-037-25W4/0,19071,1,1529.0,SS,0.27,0.07,0.01,,,,0.071,0.842,,SS  VF  SH  SH
13540,00/16-16-037-25W4/0,19071,1,1529.27,SS,0.06,0.069,8.4,,,,0.189,0.421,,SS  CR
13541,00/16-16-037-25W4/0,19071,1,1529.33,SS,0.22,0.069,0.01,,,,0.116,0.769,,SS  F   ARGL
13542,00/16-16-037-25W4/0,19071,1,1529.76,SS,0.31,0.072,0.01,,,,0.069,0.874,,SS  F   ARGL
13543,00/16-16-037-25W4/0,19071,1,1530.07,SS,0.27,0.065,0.01,,,,0.123,0.768,,SS  F   ARGL
13544,00/16-16-037-25W4/0,19071,1,1530.34,SS,0.3,0.075,0.11,,,,0.133,0.786,,SS  F   ARGL
13545,00/16-16-037-25W4/0,19071,1,1530.64,SS,0.13,0.067,0.01,,,,0.119,0.761,,SS  F   ARGL
13546,00/16-16-037-25W4/0,19071,1,1530.8,SS,0.12,0.051,0.01,,,,0.098,0.821,,CGL CALC
13547,00/16-16-037-25W4/0,19071,1,1530.92,SS,0.06,0.029,0.01,,,,0.0,0.793,,CGL CALC
13548,00/16-16-037-25W4/0,19071,1,1530.98,SS,0.21,0.095,0.01,,,,0.053,0.4,,SS  F   CALC
13549,00/16-16-037-25W4/0,19071,1,1531.19,SS,0.19,0.045,0.01,,,,,0.845,,SS  F   SLT
13550,00/16-16-037-25W4/0,19071,1,1531.38,SS,0.24,0.089,0.87,,,,0.056,0.382,,SS  F
13551,00/16-16-037-25W4/0,19071,1,1531.62,SS,0.27,0.155,6.4,,,,0.045,0.348,,SS  F
13552,00/16-16-037-25W4/0,19071,1,1531.89,SS,0.25,0.138,2.3,,,,0.058,0.399,,SS  F
13553,00/16-16-037-25W4/0,19071,1,1532.14,SS,0.24,0.15,0.91,,,,0.06,0.547,,SS  F   SLT
13554,00/16-16-037-25W4/0,19071,1,1532.38,SS,0.09,0.169,7.7,,,,0.071,0.313,,SS  F
13555,00/16-16-037-25W4/0,19071,1,1532.47,SS,0.09,0.159,0.92,,,,0.12,0.371,,SS  F
13556,00/16-16-037-25W4/0,19071,1,1532.56,SS,0.31,0.079,0.01,,,,0.063,0.709,,SS  F   ARGL
13557,00/16-16-037-25W4/0,19071,1,1532.87,SS,0.27,0.069,0.01,,,,0.073,0.754,,SS  F   ARGL
13558,00/16-16-037-25W4/0,19071,1,1533.14,SS,0.31,0.074,0.01,,,,0.068,0.785,,SS  F   ARGL
13559,00/16-16-037-25W4/0,19071,1,1533.45,SS,0.24,0.07,0.01,,,,0.071,0.801,,SS  F   ARGL
13560,00/16-16-037-25W4/0,19071,1,1533.69,SS,0.25,0.066,0.01,,,,0.076,0.791,,SS  F   ARGL
13561,00/16-16-037-25W4/0,19071,1,1533.94,SS,0.18,0.163,0.31,,,,0.104,0.356,,SS  F   SLT
13562,00/16-16-037-25W4/0,19071,1,1534.12,SS,0.15,0.156,2.4,,,,0.095,0.378,,SS  F
13563,00/16-16-037-25W4/0,19071,1,1534.3,SS,0.28,0.128,0.19,,,,0.039,0.468,,SS  F
13564,00/16-16-037-25W4/0,19071,1,1534.61,SS,0.21,0.105,0.32,,,,,0.457,,SS  F
13565,00/16-16-037-25W4/0,19071,1,1534.82,SS,0.27,0.078,0.04,,,,0.0,0.769,,SS  F   ARGL
13566,00/16-16-037-25W4/0,19071,1,1535.09,SS,0.25,0.076,0.03,,,,,0.764,,SS  F   ARGL
13567,00/16-16-037-25W4/0,19072,2,2077.82,LC,0.61,,,,,,,,,LOST CORE
13568,00/16-16-037-25W4/0,19072,2,2075.54,RQ,1.21,,,,,,,,,NOT ANALYSED - CLIENT REQUEST
13569,00/16-16-037-25W4/0,19072,2,2063.5,SS,0.3,0.045,0.01,,,,,,,CRB INTRANHY
13570,00/16-16-037-25W4/0,19072,2,2063.8,SS,0.31,0.045,0.85,,,,,,,CRB PP/V
13571,00/16-16-037-25W4/0,19072,2,2064.11,SS,0.3,0.03,0.24,,,,,,,CRB PP/V
13572,00/16-16-037-25W4/0,19072,2,2064.41,SS,0.31,0.027,0.01,,,,,,,CRB INTRANHY
13573,00/16-16-037-25W4/0,19072,2,2064.72,SS,0.3,0.041,0.05,,,,,,,CRB INTR
13574,00/16-16-037-25W4/0,19072,2,2065.02,SS,0.3,0.035,0.33,,,,,,,CRB PP/VANHY
13575,00/16-16-037-25W4/0,19072,2,2065.32,SS,0.31,0.011,0.01,,,,,,,CRB PP/V
13576,00/16-16-037-25W4/0,19072,2,2065.63,SS,0.3,0.038,1.1,,,,,,,CRB PP/VF   ANHY
13577,00/16-16-037-25W4/0,19072,2,2065.93,SS,0.31,0.06,90.0,,,,,,,CRB PP/VF   ANHY
13578,00/16-16-037-25W4/0,19072,2,2066.24,SS,0.3,0.012,0.01,,,,,,,CRB PP/VANHY
13579,00/16-16-037-25W4/0,19072,2,2066.54,SS,0.31,0.042,9.7,,,,,,,CRB INTRF   ANHY
13580,00/16-16-037-25W4/0,19072,2,2066.85,SS,0.3,0.033,16.0,,,,,,,CRB INTRF
13581,00/16-16-037-25W4/0,19072,2,2067.15,SS,0.31,0.022,3.6,,,,,,,CRB INTRF   ANHY
13582,00/16-16-037-25W4/0,19072,2,2067.46,SS,0.3,0.014,0.01,,,,,,,CRB INTR
13583,00/16-16-037-25W4/0,19072,2,2067.76,SS,0.31,0.031,0.03,,,,,,,CRB INTRARGLPRY
13584,00/16-16-037-25W4/0,19072,2,2068.07,SS,0.3,0.011,0.01,,,,,,,CRB INTR
13585,00/16-16-037-25W4/0,19072,2,2068.37,SS,0.31,0.021,0.01,,,,,,,CRB INTR
13586,00/16-16-037-25W4/0,19072,2,2068.68,SS,0.3,0.025,0.01,,,,,,,CRB INTR
13587,00/16-16-037-25W4/0,19072,2,2068.98,SS,0.31,0.02,0.01,,,,,,,CRB INTRSH
13588,00/16-16-037-25W4/0,19072,2,2069.29,SS,0.3,0.03,0.01,,,,,,,CRB INTR
13589,00/16-16-037-25W4/0,19072,2,2069.59,SS,0.31,0.035,0.01,,,,,,,CRB INTR
13590,00/16-16-037-25W4/0,19072,2,2069.9,SS,0.3,0.043,0.01,,,,,,,CRB INTR
13591,00/16-16-037-25W4/0,19072,2,2070.2,SS,0.31,0.036,0.01,,,,,,,CRB INTR
13592,00/16-16-037-25W4/0,19072,2,2070.51,SS,0.3,0.046,0.02,,,,,,,CRB INTRANHY
13593,00/16-16-037-25W4/0,19072,2,2070.81,SS,0.31,0.029,0.01,,,,,,,CRB INTR
13594,00/16-16-037-25W4/0,19072,2,2071.12,SS,0.3,0.051,0.18,,,,,,,CRB INTRF
13595,00/16-16-037-25W4/0,19072,2,2071.42,SS,0.31,0.026,0.01,,,,,,,CRB INTR
13596,00/16-16-037-25W4/0,19072,2,2071.73,SS,0.3,0.01,0.01,,,,,,,CRB INTRSH
13597,00/16-16-037-25W4/0,19072,2,2072.03,SS,0.31,0.014,0.01,,,,,,,CRB INTRSH
13598,00/16-16-037-25W4/0,19072,2,2072.34,SS,0.3,0.017,0.01,,,,,,,CRB INTR
13599,00/16-16-037-25W4/0,19072,2,2072.64,SS,0.3,0.046,0.01,,,,,,,CRB INTR
13600,00/16-16-037-25W4/0,19072,2,2072.94,SS,0.31,0.021,0.05,,,,,,,CRB INTRF   ANHY
13601,00/16-16-037-25W4/0,19072,2,2073.25,SS,0.3,0.019,0.06,,,,,,,CRB INTRSH
13602,00/16-16-037-25W4/0,19072,2,2073.55,SS,0.31,0.015,0.01,,,,,,,CRB INTRANHY
13603,00/16-16-037-25W4/0,19072,2,2073.86,SS,0.3,0.039,0.01,,,,,,,CRB INTR
13604,00/16-16-037-25W4/0,19072,2,2074.16,SS,0.31,0.024,0.01,,,,,,,CRB INTR
13605,00/16-16-037-25W4/0,19072,2,2074.47,SS,0.3,0.011,0.01,,,,,,,CRB INTR
13606,00/16-16-037-25W4/0,19072,2,2074.77,SS,0.22,0.015,0.01,,,,,,,CRB INTRARGL
13607,00/16-16-037-25W4/0,19072,2,2074.99,SS,0.24,0.029,0.01,,,,,,,CRB INTRSH
13608,00/16-16-037-25W4/0,19072,2,2075.23,SS,0.31,0.021,3.8,,,,,,,CRB INTRF   ANHY
13609,00/16-16-037-25W4/0,19072,2,2076.75,SS,0.16,0.045,0.93,,,,,,,CRB PP/VANHY
13610,00/16-16-037-25W4/0,19072,2,2076.91,SS,0.3,0.035,0.03,,,,,,,CRB INTR
13611,00/16-16-037-25W4/0,19072,2,2077.21,SS,0.31,0.015,0.01,,,,,,,CRB INTRANHY
13612,00/16-16-037-25W4/0,19072,2,2077.52,SS,0.3,0.026,0.04,,,,,,,CRB INTRANHY
13613,00/16-16-037-25W4/0,24701,3,2083.0,FD,0.61,0.087,618.0,,,2820.0,,,,CRB S/V F
13614,00/16-16-037-25W4/0,24701,3,2087.27,FD,0.61,0.098,24.0,,,2830.0,,,,CRB PP/V
13615,00/16-16-037-25W4/0,24701,3,2087.88,FD,0.61,0.065,31.0,,,2830.0,,,,CRB PP/VF
13616,00/16-16-037-25W4/0,24701,3,2088.49,FD,0.61,0.053,8.74,,,2830.0,,,,CRB S/V F
13617,00/16-16-037-25W4/0,24701,3,2091.54,FD,0.61,0.093,19.2,,,2830.0,,,,CRB PP/V
13618,00/16-16-037-25W4/0,24701,3,2086.66,FD,0.61,0.018,2.32,,,2840.0,,,,CRB PP/VF   SH
13619,00/16-16-037-25W4/0,24701,3,2089.1,FD,0.61,0.055,94.0,,,2840.0,,,,CRB S/V F
13620,00/16-16-037-25W4/0,24701,3,2089.71,FD,0.61,0.072,1.34,,,2840.0,,,,CRB PP/VSH
13621,00/16-16-037-25W4/0,24701,3,2090.32,FD,0.61,0.095,46.0,,,2840.0,,,,CRB S/V F
13622,00/16-16-037-25W4/0,24701,3,2092.76,FD,0.3,0.072,107.0,,,2840.0,,,,CRB S/V F
13623,00/16-16-037-25W4/0,24701,3,2080.87,FD,0.91,0.045,1414.0,,,2850.0,,,,CRB S/V F
13624,00/16-16-037-25W4/0,24701,3,2084.22,FD,0.61,0.079,9.65,,,2850.0,,,,CRB PP/VF
13625,00/16-16-037-25W4/0,24701,3,2085.44,FD,0.61,0.047,0.94,,,2850.0,,,,CRB S/V F
13626,00/16-16-037-25W4/0,24701,3,2090.93,FD,0.61,0.088,168.0,,,2850.0,,,,CRB S/V F
13627,00/16-16-037-25W4/0,24701,3,2092.15,FD,0.61,0.064,228.0,,,2850.0,,,,CRB S/V F
13628,00/16-16-037-25W4/0,24701,3,2079.04,FD,0.61,0.025,0.06,,,2860.0,,,,CRB INTR
13629,00/16-16-037-25W4/0,24701,3,2079.65,FD,0.61,0.02,0.16,,,2860.0,,,,CRB INTR
13630,00/16-16-037-25W4/0,24701,3,2081.78,FD,0.61,0.084,32.0,,,2860.0,,,,CRB S/V
13631,00/16-16-037-25W4/0,24701,3,2082.39,FD,0.61,0.176,6808.0,,,2860.0,,,,CRB S/V F
13632,00/16-16-037-25W4/0,24701,3,2083.61,FD,0.61,0.067,39.0,,,2860.0,,,,CRB S/V F
13633,00/16-16-037-25W4/0,24701,3,2086.05,FD,0.61,0.047,4.3,,,2860.0,,,,CRB S/V F
13634,00/16-16-037-25W4/0,24701,3,2078.43,FD,0.61,0.025,0.14,,,2870.0,,,,CRB INTR
13635,00/16-16-037-25W4/0,24701,3,2080.26,FD,0.61,0.075,9.24,,,2870.0,,,,CRB PP/VF
13636,00/16-16-037-25W4/0,24701,3,2084.83,FD,0.61,0.047,2.0,,,2870.0,,,,CRB PP/VF
13637,00/16-16-037-25W4/0,24701,3,2093.06,LC,2.14,,,,,,,,,LOST CORE
13638,00/10-15-063-15W5/0,2890,1,1828.19,DE,0.24,,,,,,,,,NOT ANALYSED - DENSE
13639,00/10-15-063-15W5/0,2890,1,1834.01,DE,0.03,,,,,,,,,NOT ANALYSED - DENSE
13640,00/10-15-063-15W5/0,2890,1,1834.87,DE,0.39,,,,,,,,,NOT ANALYSED - DENSE
13641,00/10-15-063-15W5/0,2890,1,1836.15,DE,0.06,,,,,,,,,NOT ANALYSED - DENSE
13642,00/10-15-063-15W5/0,2890,1,1836.54,DE,0.67,,,,,,,,,NOT ANALYSED - DENSE
13643,00/10-15-063-15W5/0,2890,1,1837.55,DE,0.27,,,,,,,,,NOT ANALYSED - DENSE
13644,00/10-15-063-15W5/0,2890,1,1838.4,DE,0.15,,,,,,,,,NOT ANALYSED - DENSE
13645,00/10-15-063-15W5/0,2890,1,1831.42,FD,0.12,0.222,270.0,35.0,263.0,2530.0,,0.84,,SS  F
13646,00/10-15-063-15W5/0,2890,1,1830.2,FD,0.31,0.219,415.0,400.0,336.0,2590.0,0.17,0.5,,SS  F
13647,00/10-15-063-15W5/0,2890,1,1829.07,FD,0.25,0.015,0.01,0.01,0.01,2600.0,,0.0,,SS  F   F   SLT
13648,00/10-15-063-15W5/0,2890,1,1829.59,FD,0.34,0.225,396.0,373.0,383.0,2600.0,0.133,0.585,,SS  F
13649,00/10-15-063-15W5/0,2890,1,1830.51,FD,0.27,0.213,297.0,354.0,284.0,2600.0,0.108,0.614,,SS  F
13650,00/10-15-063-15W5/0,2890,1,1831.85,FD,0.18,0.225,217.0,317.0,202.0,2600.0,,0.81,,SS  F
13651,00/10-15-063-15W5/0,2890,1,1832.52,FD,0.24,0.217,372.0,371.0,372.0,2610.0,,0.85,,SS  F
13652,00/10-15-063-15W5/0,2890,1,1833.8,FD,0.21,0.098,17.0,0.01,1.6,2610.0,0.041,0.778,,SS  F   SLT
13653,00/10-15-063-15W5/0,2890,1,1829.93,FD,0.27,0.228,436.0,382.0,410.0,2620.0,0.031,0.57,,SS  F
13654,00/10-15-063-15W5/0,2890,1,1832.03,FD,0.21,0.221,555.0,494.0,425.0,2620.0,,0.832,,SS  F
13655,00/10-15-063-15W5/0,2890,1,1832.24,FD,0.28,0.226,442.0,600.0,442.0,2620.0,,0.815,,SS  F
13656,00/10-15-063-15W5/0,2890,1,1832.76,FD,0.28,0.213,366.0,268.0,340.0,2620.0,,0.845,,SS  F
13657,00/10-15-063-15W5/0,2890,1,1830.78,FD,0.15,0.221,352.0,283.0,346.0,2630.0,0.05,0.815,,SS  F
13658,00/10-15-063-15W5/0,2890,1,1830.93,FD,0.13,0.17,77.0,13.0,68.0,2630.0,0.053,0.655,,SS  F
13659,00/10-15-063-15W5/0,2890,1,1831.06,FD,0.18,0.222,362.0,218.0,360.0,2630.0,0.036,0.61,,SS  F
13660,00/10-15-063-15W5/0,2890,1,1831.24,FD,0.18,0.217,278.0,267.0,261.0,2630.0,,0.815,,SS  F
13661,00/10-15-063-15W5/0,2890,1,1833.04,FD,0.18,0.203,344.0,211.0,337.0,2630.0,0.024,0.89,,SS  F
