,01.Well Identifier,02.Formation,03.Formation Depth,04.Description,04.Quality1
9175,00/12-29-068-18W5/0,5240 MONTNEY FM,1627.6,Top of Unit,Good Log
9176,00/12-29-068-18W5/0,5560 BELLOY FM,1658.7,Top of Unit,Good Log
9177,00/12-29-068-18W5/0,6120 DEBOLT FM,1680.1,Top of Unit,Good Log
9178,00/12-29-068-18W5/0,6400 SHUNDA FM,1756.6,Top of Unit,Good Log
9179,00/12-29-068-18W5/0,6420 PEKISKO FM,1837.0,Top of Unit,Good Log
9180,00/12-29-068-18W5/0,6440 BANFF FM,1895.9,Top of Unit,Good Log
9181,00/12-29-068-18W5/0,6480 EXSHAW FM,2100.7,Top of Unit,Good Log
9182,00/12-29-068-18W5/0,6580 WABAMUN GRP,2106.8,Top of Unit,Good Log
9183,00/12-29-068-18W5/0,6780 GRAMINIA FM,2339.9,Top of Unit,Good Log
9184,00/12-29-068-18W5/0,6800 BLUERIDGE MBR,2356.1,Top of Unit,Good Log
9185,00/12-29-068-18W5/0,6860 CALMAR FM,2407.3,Top of Unit,Good Log
9186,00/12-29-068-18W5/0,6960 NISKU FM,2417.7,Top of Unit,Good Log
9187,00/12-29-068-18W5/0,7100 IRETON FM,2465.8,Top of Unit,Good Log
9188,00/12-29-068-18W5/0,7280 DUVERNAY FM,2730.4,Top of Unit,Good Log
9189,00/12-29-068-18W5/0,7440 BEAVERHILL LAKE GRP,2765.5,Top of Unit,Good Log
9190,00/12-29-068-18W5/0,7560 SWAN HILLS MBR,2855.1,Top of Unit,Good Log
9191,00/12-29-068-18W5/0,7645 WATT MTN FM,2890.7,Top of Unit,Good Log
9192,00/12-29-068-18W5/0,7655 GILWOOD MBR,2894.7,Top of Unit,Good Log
9193,00/12-29-068-18W5/0,7915 ELDON FM,2907.2,Top of Unit,Good Log
9194,00/12-29-068-18W5/0,7933 STEPHEN FM,2984.9,Top of Unit,Good Log
9195,00/06-06-062-19W5/0,1400 LEA PARK FM,1040.0,Top of Unit,Good Log
9196,00/06-06-062-19W5/0,1600 COLORADO GRP,1153.7,Top of Unit,Good Log
9197,00/06-06-062-19W5/0,1660 BADHEART FM,1236.6,Top of Unit,Good Log
9198,00/06-06-062-19W5/0,1700 CARDIUM FM,1297.2,Top of Unit,Good Log
9199,00/06-06-062-19W5/0,1760 CARDIUM SD,1319.2,Top of Unit,Good Log
9200,00/06-06-062-19W5/0,1860 SECOND WHITE SPECKS,1424.0,Top of Unit,Good Log
9201,00/06-06-062-19W5/0,2060 BASE FISH SCALES MARKER,1660.2,Top of Unit,Good Log
9202,00/06-06-062-19W5/0,2140 VIKING FM,1709.3,Top of Unit,Good Log
9203,00/06-06-062-19W5/0,2180 VIKING SANDSTONE,1715.4,Top of Unit,Good Log
9204,00/06-06-062-19W5/0,2480 MANNVILLE GRP,1734.3,Top of Unit,Good Log
9205,00/06-06-062-19W5/0,3260 GETHING FM,1969.9,Top of Unit,Good Log
9206,00/06-06-062-19W5/0,4140 FERNIE GRP,2037.0,Top of Unit,Good Log
9207,00/06-06-062-19W5/0,4440 NORDEGG MBR,2072.6,Top of Unit,Good Log
9208,00/06-06-062-19W5/0,5240 MONTNEY FM,2100.7,Top of Unit,Good Log
9209,00/06-06-062-19W5/0,6120 DEBOLT FM,2151.9,Top of Unit,Good Log
9210,00/06-06-062-19W5/0,6400 SHUNDA FM,2195.5,Top of Unit,Good Log
9211,00/06-06-062-19W5/0,6420 PEKISKO FM,2268.0,Top of Unit,Good Log
9212,00/06-06-062-19W5/0,6440 BANFF FM,2315.0,Top of Unit,Good Log
9213,00/06-06-062-19W5/0,6480 EXSHAW FM,2500.0,Top of Unit,Good Log
9214,00/06-06-062-19W5/0,6580 WABAMUN GRP,2502.7,Top of Unit,Good Log
9215,00/06-06-062-19W5/0,6700 WINTERBURN GRP,2742.6,Top of Unit,Good Log
9216,00/06-06-062-19W5/0,7100 IRETON FM,2944.4,Top of Unit,Good Log
9217,00/06-06-062-19W5/0,7280 DUVERNAY FM,3105.6,Top of Unit,Good Log
9218,00/06-06-062-19W5/0,7440 BEAVERHILL LAKE GRP,3173.3,Top of Unit,Good Log
9219,00/06-06-062-19W5/0,7560 SWAN HILLS MBR,3201.0,Top of Unit,Good Log
9220,00/07-36-061-18W5/0,1480 WAPIABI FM,1004.6,Top of Unit,Good Log
9221,00/07-36-061-18W5/0,1600 COLORADO GRP,1111.9,Top of Unit,Good Log
9222,00/07-36-061-18W5/0,1660 BADHEART FM,1198.5,Top of Unit,Good Log
9223,00/07-36-061-18W5/0,1700 CARDIUM FM,1252.1,Top of Unit,Good Log
9224,00/07-36-061-18W5/0,1760 CARDIUM SD,1281.7,Top of Unit,Good Log
9225,00/07-36-061-18W5/0,1860 SECOND WHITE SPECKS,1376.8,Top of Unit,Good Log
9226,00/07-36-061-18W5/0,2060 BASE FISH SCALES MARKER,1592.6,Top of Unit,Good Log
9227,00/07-36-061-18W5/0,2140 VIKING FM,1641.0,Top of Unit,Good Log
9228,00/07-36-061-18W5/0,2480 MANNVILLE GRP,1668.2,Top of Unit,Good Log
9229,00/07-36-061-18W5/0,3260 GETHING FM,1884.6,Top of Unit,Good Log
9230,00/07-36-061-18W5/0,4140 FERNIE GRP,1932.4,Top of Unit,Good Log
9231,00/07-36-061-18W5/0,4440 NORDEGG MBR,1969.9,Top of Unit,Good Log
9232,00/07-36-061-18W5/0,5000 TRIASSIC SYSTEM,2009.9,Top of Unit,Good Log
9233,00/07-36-061-18W5/0,6400 SHUNDA FM,2054.4,Top of Unit,Good Log
9234,00/07-36-061-18W5/0,6420 PEKISKO FM,2126.3,Top of Unit,Good Log
9235,00/07-36-061-18W5/0,6440 BANFF FM,2172.6,Top of Unit,Good Log
9236,00/07-36-061-18W5/0,6480 EXSHAW FM,2350.6,Top of Unit,Good Log
9237,00/07-36-061-18W5/0,6580 WABAMUN GRP,2355.2,Top of Unit,Good Log
9238,00/07-36-061-18W5/0,6700 WINTERBURN GRP,2582.6,Top of Unit,Good Log
9239,00/07-36-061-18W5/0,7040 WOODBEND GRP,2732.2,Top of Unit,Good Log
9240,00/07-36-061-18W5/0,7280 DUVERNAY FM,2987.0,Top of Unit,Good Log
9241,00/07-36-061-18W5/0,7440 BEAVERHILL LAKE GRP,3014.5,Top of Unit,Good Log
9242,00/07-36-061-18W5/0,7560 SWAN HILLS MBR,3037.3,Top of Unit,Good Log
9243,00/07-36-061-18W5/0,7645 WATT MTN FM,3143.1,Top of Unit,Good Log
9244,00/07-36-061-18W5/0,7655 GILWOOD MBR,3150.4,Top of Unit,Good Log
9245,00/06-23-036-19W4/0,1400 LEA PARK FM,659.6,Top of Unit,Good Log
9246,00/06-23-036-19W4/0,1600 COLORADO GRP,823.9,Top of Unit,Good Log
9247,00/06-23-036-19W4/0,1860 SECOND WHITE SPECKS,1043.9,Top of Unit,Good Log
9248,00/06-23-036-19W4/0,2060 BASE FISH SCALES MARKER,1124.4,Top of Unit,Good Log
9249,00/06-23-036-19W4/0,2140 VIKING FM,1173.8,Top of Unit,Good Log
9250,00/06-23-036-19W4/0,2480 MANNVILLE GRP,1220.7,Top of Unit,Good Log
9251,00/06-23-036-19W4/0,6440 BANFF FM,1297.2,Top of Unit,Good Log
9252,00/06-23-036-19W4/0,6480 EXSHAW FM,1416.7,Top of Unit,Good Log
9253,00/06-23-036-19W4/0,6600 BIG VALLEY FM,1422.2,Top of Unit,Good Log
9254,00/06-23-036-19W4/0,6660 STETTLER FM,1438.0,Top of Unit,Good Log
9255,00/06-23-036-19W4/0,6860 CALMAR FM,1605.1,Top of Unit,Good Log
9256,00/06-23-036-19W4/0,6960 NISKU FM,1606.9,Top of Unit,Good Log
9257,00/06-23-036-19W4/0,7100 IRETON FM,1661.2,Top of Unit,Good Log
9258,00/06-23-036-19W4/0,7280 DUVERNAY FM,1793.7,Top of Unit,Good Log
9259,00/06-23-036-19W4/0,7320 COOKING LAKE FM,1871.8,Top of Unit,Good Log
9260,00/06-23-036-19W4/0,7440 BEAVERHILL LAKE GRP,1936.4,Top of Unit,Good Log
9261,00/06-23-036-19W4/0,7635 ELK POINT GRP,2101.9,Top of Unit,Good Log
9262,00/06-05-063-22W5/0,1480 WAPIABI FM,1122.6,Top of Unit,Good Log
9263,00/06-05-063-22W5/0,1600 COLORADO GRP,1210.4,Top of Unit,Good Log
9264,00/06-05-063-22W5/0,1660 BADHEART FM,1300.3,Top of Unit,Good Log
9265,00/06-05-063-22W5/0,1700 CARDIUM FM,1379.5,Top of Unit,Good Log
9266,00/06-05-063-22W5/0,1860 SECOND WHITE SPECKS,1513.0,Top of Unit,Good Log
9267,00/06-05-063-22W5/0,1920 DUNVEGAN FM,1647.4,Top of Unit,Good Log
9268,00/06-05-063-22W5/0,1960 SHAFTESBURY FM,1664.2,Top of Unit,Good Log
9269,00/06-05-063-22W5/0,2060 BASE FISH SCALES MARKER,1758.4,Top of Unit,Good Log
9270,00/06-05-063-22W5/0,2280 PEACE RIVER FM,1794.4,Top of Unit,Good Log
9271,00/06-05-063-22W5/0,2320 CADOTTE MBR,1806.9,Top of Unit,Good Log
9272,00/06-05-063-22W5/0,2380 HARMON MBR,1826.7,Top of Unit,Good Log
9273,00/06-05-063-22W5/0,2640 SPIRIT RIVER FM,1830.9,Top of Unit,Good Log
9274,00/06-05-063-22W5/0,3260 GETHING FM,2077.8,Top of Unit,Good Log
9275,00/06-05-063-22W5/0,3480 CADOMIN FM,2197.6,Top of Unit,Good Log
9276,00/06-05-063-22W5/0,4140 FERNIE GRP,2226.0,Top of Unit,Questionable Log
9277,00/06-05-063-22W5/0,4440 NORDEGG MBR,2229.3,Top of Unit,Good Log
9278,00/06-05-063-22W5/0,5000 TRIASSIC SYSTEM,2258.9,Top of Unit,Good Log
9279,00/06-05-063-22W5/0,6120 DEBOLT FM,2354.9,Top of Unit,Good Log
9280,00/06-05-063-22W5/0,6400 SHUNDA FM,2438.4,Top of Unit,Good Log
9281,00/06-05-063-22W5/0,6420 PEKISKO FM,2528.3,Top of Unit,Good Log
9282,00/06-05-063-22W5/0,6440 BANFF FM,2575.0,Top of Unit,Good Log
9283,00/06-05-063-22W5/0,6480 EXSHAW FM,2767.9,Top of Unit,Good Log
9284,00/06-05-063-22W5/0,6580 WABAMUN GRP,2773.1,Top of Unit,Good Log
9285,00/06-05-063-22W5/0,6700 WINTERBURN GRP,2996.2,Top of Unit,Good Log
9286,00/06-05-063-22W5/0,7100 IRETON FM,3226.3,Top of Unit,Good Log
9287,00/06-05-063-22W5/0,7280 DUVERNAY FM,3364.7,Top of Unit,Good Log
9288,00/06-05-063-22W5/0,7440 BEAVERHILL LAKE GRP,3428.4,Top of Unit,Good Log
9289,00/06-05-063-22W5/0,7635 ELK POINT GRP,3525.0,Top of Unit,Good Log
9290,00/06-05-063-22W5/0,7655 GILWOOD MBR,3527.1,Top of Unit,Good Log
9291,00/02-18-062-18W5/0,1400 LEA PARK FM,1023.2,Top of Unit,Good Log
9292,00/02-18-062-18W5/0,1600 COLORADO GRP,1112.2,Top of Unit,Good Log
9293,00/02-18-062-18W5/0,1860 SECOND WHITE SPECKS,1382.3,Top of Unit,Good Log
9294,00/02-18-062-18W5/0,2060 BASE FISH SCALES MARKER,1599.3,Top of Unit,Good Log
9295,00/02-18-062-18W5/0,2180 VIKING SANDSTONE,1652.0,Top of Unit,Good Log
9296,00/02-18-062-18W5/0,2440 BLAIRMORE GRP,1677.3,Top of Unit,Good Log
9297,00/02-18-062-18W5/0,3260 GETHING FM,1903.2,Top of Unit,Good Log
9298,00/02-18-062-18W5/0,4140 FERNIE GRP,1950.7,Top of Unit,Good Log
9299,00/02-18-062-18W5/0,4440 NORDEGG MBR,1993.7,Top of Unit,Good Log
9300,00/02-18-062-18W5/0,5000 TRIASSIC SYSTEM,2026.9,Top of Unit,Good Log
9301,00/02-18-062-18W5/0,6120 DEBOLT FM,2060.4,Top of Unit,Good Log
9302,00/02-18-062-18W5/0,6420 PEKISKO FM,2172.6,Top of Unit,Good Log
9303,00/02-18-062-18W5/0,6440 BANFF FM,2215.9,Top of Unit,Good Log
9304,00/02-18-062-18W5/0,6580 WABAMUN GRP,2407.9,Top of Unit,Good Log
9305,00/02-18-062-18W5/0,6700 WINTERBURN GRP,2627.4,Top of Unit,Good Log
9306,00/02-18-062-18W5/0,7100 IRETON FM,2847.4,Top of Unit,Good Log
9307,00/02-18-062-18W5/0,7280 DUVERNAY FM,3002.3,Top of Unit,Good Log
9308,00/02-18-062-18W5/0,7440 BEAVERHILL LAKE GRP,3062.6,Top of Unit,Good Log
9309,00/02-18-062-18W5/0,7635 ELK POINT GRP,3194.9,Top of Unit,Good Log
9310,00/02-18-062-18W5/0,7655 GILWOOD MBR,3202.2,Top of Unit,Good Log
9311,00/02-18-062-18W5/0,7863 LYNX GROUP,3223.9,Top of Unit,Good Unknown
9312,00/02-18-062-18W5/0,7888 SULLIVAN FM,3264.7,Top of Unit,Good Unknown
9313,00/02-18-062-18W5/0,7910 PIKA FM,3298.5,Top of Unit,Good Unknown
9314,00/02-18-062-18W5/0,7915 ELDON FM,3386.9,Top of Unit,Good Unknown
9315,00/03-13-056-15W5/0,1260 BELLY RIVER GRP,908.3,Top of Unit,Good Log
9316,00/03-13-056-15W5/0,1400 LEA PARK FM,1199.7,Top of Unit,Good Log
9317,00/03-13-056-15W5/0,1600 COLORADO GRP,1296.3,Top of Unit,Good Log
9318,00/03-13-056-15W5/0,1700 CARDIUM FM,1443.2,Top of Unit,Good Log
9319,00/03-13-056-15W5/0,1760 CARDIUM SD,1482.5,Top of Unit,Good Log
9320,00/03-13-056-15W5/0,1860 SECOND WHITE SPECKS,1577.3,Top of Unit,Good Log
9321,00/03-13-056-15W5/0,2060 BASE FISH SCALES MARKER,1772.4,Top of Unit,Good Log
9322,00/03-13-056-15W5/0,2180 VIKING SANDSTONE,1810.5,Top of Unit,Good Log
9323,00/03-13-056-15W5/0,2480 MANNVILLE GRP,1845.9,Top of Unit,Good Log
9324,00/03-13-056-15W5/0,4140 FERNIE GRP,2080.74,Top of Unit,Good Log
9325,00/03-13-056-15W5/0,4320 ROCK CREEK MBR,2093.4,Top of Unit,Good Log
9326,00/03-13-056-15W5/0,4400 POKER CHIP SH,2103.7,Top of Unit,Good Log
9327,00/03-13-056-15W5/0,4440 NORDEGG MBR,2125.7,Top of Unit,Good Log
9328,00/03-13-056-15W5/0,6400 SHUNDA FM,2179.3,Top of Unit,Good Log
9329,00/03-13-056-15W5/0,6420 PEKISKO FM,2198.8,Top of Unit,Good Log
9330,00/03-13-056-15W5/0,6440 BANFF FM,2231.1,Top of Unit,Good Log
9331,00/03-13-056-15W5/0,6480 EXSHAW FM,2400.9,Top of Unit,Good Log
9332,00/03-13-056-15W5/0,6580 WABAMUN GRP,2404.0,Top of Unit,Good Log
9333,00/03-13-056-15W5/0,6700 WINTERBURN GRP,2615.2,Top of Unit,Good Log
9334,00/03-13-056-15W5/0,7040 WOODBEND GRP,2692.9,Top of Unit,Good Log
9335,00/03-13-056-15W5/0,7280 DUVERNAY FM,3008.4,Top of Unit,Good Log
9336,00/03-13-056-15W5/0,7440 BEAVERHILL LAKE GRP,3040.4,Top of Unit,Good Log
9337,00/03-13-056-15W5/0,7645 WATT MTN FM,3173.9,Top of Unit,Good Log
9338,00/03-13-056-15W5/0,7655 GILWOOD MBR,3181.2,Top of Unit,Good Log
9339,00/03-13-056-15W5/0,7685 MUSKEG FM,3187.3,Top of Unit,Good Log
9340,00/03-13-056-15W5/0,7857 CAMBRIAN SYSTEM,3203.4,Top of Unit,Good Log
9341,00/10-19-053-14W5/0,1260 BELLY RIVER GRP,951.0,Top of Unit,Good Log
9342,00/10-19-053-14W5/0,1400 LEA PARK FM,1330.5,Top of Unit,Good Log
9343,00/10-19-053-14W5/0,1600 COLORADO GRP,1456.0,Top of Unit,Good Log
9344,00/10-19-053-14W5/0,1760 CARDIUM SD,1635.3,Top of Unit,Good Log
9345,00/10-19-053-14W5/0,1860 SECOND WHITE SPECKS,1744.4,Top of Unit,Good Log
9346,00/10-19-053-14W5/0,2060 BASE FISH SCALES MARKER,1943.1,Top of Unit,Good Log
9347,00/10-19-053-14W5/0,2180 VIKING SANDSTONE,1974.2,Top of Unit,Good Log
9348,00/10-19-053-14W5/0,2480 MANNVILLE GRP,2014.7,Top of Unit,Good Log
9349,00/10-19-053-14W5/0,3100 LOWER MANNVILLE FM,2195.2,Top of Unit,Good Log
9350,00/10-19-053-14W5/0,3360 ELLERSLIE MBR,2205.5,Top of Unit,Good Log
9351,00/10-19-053-14W5/0,4140 FERNIE GRP,2246.4,Top of Unit,Good Log
9352,00/10-19-053-14W5/0,4320 ROCK CREEK MBR,2252.5,Top of Unit,Good Log
9353,00/10-19-053-14W5/0,4400 POKER CHIP SH,2281.1,Top of Unit,Good Log
9354,00/10-19-053-14W5/0,4440 NORDEGG MBR,2295.8,Top of Unit,Good Log
9355,00/10-19-053-14W5/0,6400 SHUNDA FM,2355.2,Top of Unit,Good Log
9356,00/10-19-053-14W5/0,6420 PEKISKO FM,2376.2,Top of Unit,Good Log
9357,00/10-19-053-14W5/0,6440 BANFF FM,2401.8,Top of Unit,Good Log
9358,00/10-19-053-14W5/0,6480 EXSHAW FM,2555.1,Top of Unit,Good Log
9359,00/10-19-053-14W5/0,6580 WABAMUN GRP,2567.3,Top of Unit,Good Log
9360,00/10-19-053-14W5/0,6700 WINTERBURN GRP,2779.8,Top of Unit,Good Log
9361,00/10-19-053-14W5/0,7040 WOODBEND GRP,2891.3,Top of Unit,Good Log
9362,00/10-19-053-14W5/0,7280 DUVERNAY FM,3149.5,Top of Unit,Good Log
9363,00/10-19-053-14W5/0,7440 BEAVERHILL LAKE GRP,3197.4,Top of Unit,Good Log
9364,00/10-19-053-14W5/0,7580 SLAVE POINT FM,3294.9,Top of Unit,Good Log
9365,00/10-19-053-14W5/0,7635 ELK POINT GRP,3331.5,Top of Unit,Good Log
9366,00/10-19-053-14W5/0,7685 MUSKEG FM,3346.8,Top of Unit,Questionable Estimated
9367,02/10-21-062-18W5/0,1480 WAPIABI FM,1001.6,Top of Unit,Good Log
9368,02/10-21-062-18W5/0,1600 COLORADO GRP,1082.3,Top of Unit,Good Log
9369,02/10-21-062-18W5/0,1660 BADHEART FM,1165.9,Top of Unit,Good Log
9370,02/10-21-062-18W5/0,1700 CARDIUM FM,1219.2,Top of Unit,Good Log
9371,02/10-21-062-18W5/0,1760 CARDIUM SD,1249.7,Top of Unit,Good Log
9372,02/10-21-062-18W5/0,1860 SECOND WHITE SPECKS,1345.4,Top of Unit,Good Log
9373,02/10-21-062-18W5/0,2060 BASE FISH SCALES MARKER,1561.2,Top of Unit,Good Log
9374,02/10-21-062-18W5/0,2140 VIKING FM,1606.9,Top of Unit,Good Log
9375,02/10-21-062-18W5/0,2480 MANNVILLE GRP,1631.3,Top of Unit,Good Log
9376,02/10-21-062-18W5/0,3260 GETHING FM,1862.9,Top of Unit,Good Log
9377,02/10-21-062-18W5/0,4140 FERNIE GRP,1898.9,Top of Unit,Good Log
9378,02/10-21-062-18W5/0,4440 NORDEGG MBR,1948.0,Top of Unit,Good Log
9379,02/10-21-062-18W5/0,5000 TRIASSIC SYSTEM,1986.1,Top of Unit,Good Log
9380,02/10-21-062-18W5/0,6120 DEBOLT FM,2017.8,Top of Unit,Good Log
9381,02/10-21-062-18W5/0,6400 SHUNDA FM,2060.4,Top of Unit,Good Log
9382,02/10-21-062-18W5/0,6420 PEKISKO FM,2120.8,Top of Unit,Good Log
9383,02/10-21-062-18W5/0,6440 BANFF FM,2168.3,Top of Unit,Good Log
9384,02/10-21-062-18W5/0,6480 EXSHAW FM,2357.0,Top of Unit,Good Log
9385,02/10-21-062-18W5/0,6580 WABAMUN GRP,2360.7,Top of Unit,Good Log
9386,02/10-21-062-18W5/0,6700 WINTERBURN GRP,2593.8,Top of Unit,Good Log
9387,02/10-21-062-18W5/0,7040 WOODBEND GRP,2785.9,Top of Unit,Good Log
9388,02/10-21-062-18W5/0,7280 DUVERNAY FM,2965.3,Top of Unit,Good Log
9389,02/10-21-062-18W5/0,7440 BEAVERHILL LAKE GRP,3025.7,Top of Unit,Good Log
9390,02/10-21-062-18W5/0,7560 SWAN HILLS MBR,3032.8,Top of Unit,Good Log
9391,02/10-21-062-18W5/0,7645 WATT MTN FM,3149.8,Top of Unit,Good Log
9392,02/10-21-062-18W5/0,7655 GILWOOD MBR,3156.5,Top of Unit,Good Log
9393,02/10-21-062-18W5/0,7685 MUSKEG FM,3165.3,Top of Unit,Good Log
9394,00/10-17-064-24W5/0,1260 BELLY RIVER GRP,672.1,Top of Unit,Good Log
9395,00/10-17-064-24W5/0,1400 LEA PARK FM,1048.5,Top of Unit,Good Log
9396,00/10-17-064-24W5/0,1600 COLORADO GRP,1122.46,Top of Unit,Good Log
9397,00/10-17-064-24W5/0,1660 BADHEART FM,1239.0,Top of Unit,Good Log
9398,00/10-17-064-24W5/0,1700 CARDIUM FM,1288.93,Top of Unit,Good Log
9399,00/10-17-064-24W5/0,1760 CARDIUM SD,1304.47,Top of Unit,Good Log
9400,00/10-17-064-24W5/0,1860 SECOND WHITE SPECKS,1488.3,Top of Unit,Good Log
9401,00/10-17-064-24W5/0,1920 DUNVEGAN FM,1588.8,Top of Unit,Good Log
9402,00/10-17-064-24W5/0,1960 SHAFTESBURY FM,1636.8,Top of Unit,Good Log
9403,00/10-17-064-24W5/0,2060 BASE FISH SCALES MARKER,1711.5,Top of Unit,Good Log
9404,00/10-17-064-24W5/0,2300 PADDY MBR,1749.6,Top of Unit,Good Log
9405,00/10-17-064-24W5/0,2320 CADOTTE MBR,1773.9,Top of Unit,Good Log
9406,00/10-17-064-24W5/0,2380 HARMON MBR,1798.9,Top of Unit,Good Log
9407,00/10-17-064-24W5/0,2640 SPIRIT RIVER FM,1822.4,Top of Unit,Good Log
9408,00/10-17-064-24W5/0,3040 BLUESKY FM,2074.5,Top of Unit,Good Log
9409,00/10-17-064-24W5/0,3260 GETHING FM,2087.6,Top of Unit,Good Log
9410,00/10-17-064-24W5/0,3480 CADOMIN FM,2192.1,Top of Unit,Good Log
9411,00/10-17-064-24W5/0,4140 FERNIE GRP,2213.5,Top of Unit,Good Log
9412,00/10-17-064-24W5/0,4440 NORDEGG MBR,2237.2,Top of Unit,Good Log
9413,00/10-17-064-24W5/0,5240 MONTNEY FM,2264.76,Top of Unit,Good Log
9414,00/10-17-064-24W5/0,5560 BELLOY FM,2385.41,Top of Unit,Good Log
9415,00/10-17-064-24W5/0,6120 DEBOLT FM,2423.62,Top of Unit,Good Log
9416,00/10-17-064-24W5/0,6400 SHUNDA FM,2535.6,Top of Unit,Good Log
9417,00/10-17-064-24W5/0,6420 PEKISKO FM,2614.6,Top of Unit,Good Log
9418,00/10-17-064-24W5/0,6440 BANFF FM,2663.3,Top of Unit,Good Log
9419,00/10-17-064-24W5/0,6480 EXSHAW FM,2876.7,Top of Unit,Good Log
9420,00/10-17-064-24W5/0,6580 WABAMUN GRP,2880.1,Top of Unit,Good Log
9421,00/10-17-064-24W5/0,6700 WINTERBURN GRP,3105.3,Top of Unit,Good Log
9422,00/10-17-064-24W5/0,7040 WOODBEND GRP,3316.2,Top of Unit,Good Log
9423,00/10-17-064-24W5/0,7280 DUVERNAY FM,3492.4,Top of Unit,Good Log
9424,00/10-17-064-24W5/0,7400 MAJEAU LAKE FM,3526.48,Top of Unit,Good Log
9425,00/10-17-064-24W5/0,7560 SWAN HILLS MBR,3535.7,Top of Unit,Good Log
9426,00/10-17-064-24W5/0,7645 WATT MTN FM,3624.1,Top of Unit,Good Log
9427,00/10-17-064-24W5/0,7655 GILWOOD MBR,3629.3,Top of Unit,Good Log
9428,00/10-17-064-24W5/0,7685 MUSKEG FM,3636.9,Top of Unit,Good Log
9429,00/16-09-062-12W5/0,1400 LEA PARK FM,806.8,Top of Unit,Good Log
9430,00/16-09-062-12W5/0,1600 COLORADO GRP,924.2,Top of Unit,Good Log
9431,00/16-09-062-12W5/0,1660 BADHEART FM,998.5,Top of Unit,Good Log
9432,00/16-09-062-12W5/0,1860 SECOND WHITE SPECKS,1142.7,Top of Unit,Good Log
9433,00/16-09-062-12W5/0,2060 BASE FISH SCALES MARKER,1313.7,Top of Unit,Good Log
9434,00/16-09-062-12W5/0,2180 VIKING SANDSTONE,1360.9,Top of Unit,Good Log
9435,00/16-09-062-12W5/0,2440 BLAIRMORE GRP,1390.5,Top of Unit,Good Log
9436,00/16-09-062-12W5/0,3260 GETHING FM,1556.3,Top of Unit,Good Log
9437,00/16-09-062-12W5/0,4440 NORDEGG MBR,1642.3,Top of Unit,Good Log
9438,00/16-09-062-12W5/0,6400 SHUNDA FM,1662.1,Top of Unit,Good Log
9439,00/16-09-062-12W5/0,6420 PEKISKO FM,1664.8,Top of Unit,Good Log
9440,00/16-09-062-12W5/0,6440 BANFF FM,1706.3,Top of Unit,Good Log
9441,00/16-09-062-12W5/0,6580 WABAMUN GRP,1895.9,Top of Unit,Good Log
9442,00/16-09-062-12W5/0,6700 WINTERBURN GRP,2118.4,Top of Unit,Good Log
9443,00/16-09-062-12W5/0,7100 IRETON FM,2208.3,Top of Unit,Good Log
9444,00/16-09-062-12W5/0,7440 BEAVERHILL LAKE GRP,2569.5,Top of Unit,Good Log
9445,00/16-09-062-12W5/0,7560 SWAN HILLS MBR,2622.8,Top of Unit,Good Log
9446,00/16-09-062-12W5/0,7635 ELK POINT GRP,2708.1,Top of Unit,Good Log
9447,00/06-04-041-01W5/0,1400 LEA PARK FM,1094.2,Top of Unit,Good Log
9448,00/06-04-041-01W5/0,1600 COLORADO GRP,1234.4,Top of Unit,Good Log
9449,00/06-04-041-01W5/0,1860 SECOND WHITE SPECKS,1521.0,Top of Unit,Good Log
9450,00/06-04-041-01W5/0,2060 BASE FISH SCALES MARKER,1639.8,Top of Unit,Good Log
9451,00/06-04-041-01W5/0,2180 VIKING SANDSTONE,1679.4,Top of Unit,Good Log
9452,00/06-04-041-01W5/0,2480 MANNVILLE GRP,1721.8,Top of Unit,Good Log
9453,00/06-04-041-01W5/0,3120 OSTRACOD MEMBER,1880.6,Top of Unit,Good Logs and/or Samples or Core
9454,00/06-04-041-01W5/0,6440 BANFF FM,1930.0,Top of Unit,Good Log
9455,00/06-04-041-01W5/0,6480 EXSHAW FM,2040.6,Top of Unit,Good Log
9456,00/06-04-041-01W5/0,6600 BIG VALLEY FM,2056.5,Top of Unit,Good Log
9457,00/06-04-041-01W5/0,6660 STETTLER FM,2062.6,Top of Unit,Good Log
9458,00/06-04-041-01W5/0,6780 GRAMINIA FM,2264.7,Top of Unit,Good Log
9459,00/06-04-041-01W5/0,6800 BLUERIDGE MBR,2269.2,Top of Unit,Good Log
9460,00/06-04-041-01W5/0,6860 CALMAR FM,2283.0,Top of Unit,Good Log
9461,00/06-04-041-01W5/0,6960 NISKU FM,2288.1,Top of Unit,Good Log
9462,00/06-04-041-01W5/0,7100 IRETON FM,2338.4,Top of Unit,Good Log
9463,00/06-04-041-01W5/0,7280 DUVERNAY FM,2523.1,Top of Unit,Good Log
9464,00/06-04-041-01W5/0,7320 COOKING LAKE FM,2574.3,Top of Unit,Good Log
9465,00/06-04-041-01W5/0,7440 BEAVERHILL LAKE GRP,2642.6,Top of Unit,Good Log
9466,00/06-04-041-01W5/0,7635 ELK POINT GRP,2860.2,Top of Unit,Good Logs and/or Samples or Core
9467,00/06-04-041-01W5/0,7857 CAMBRIAN SYSTEM,2906.9,Top of Unit,Good Logs and/or Samples or Core
9468,00/10-04-054-15W5/0,1260 BELLY RIVER GRP,1063.8,Top of Unit,Good Log
9469,00/10-04-054-15W5/0,1400 LEA PARK FM,1327.4,Top of Unit,Good Log
